Aikaleima(dd-mm-YYYY HH:MM:SS);Opiskelija;Tehtävä
28-09-2020 14:28:08;Opiskelija_231;L04-T5
24-09-2020 17:18:05;Opiskelija_232;L04-T5
28-09-2020 21:39:51;Opiskelija_234;L04-T5
23-09-2020 16:27:19;Opiskelija_235;L04-T5
24-09-2020 20:59:32;Opiskelija_237;L04-T5
28-09-2020 19:25:26;Opiskelija_238;L04-T5
22-09-2020 14:44:25;Opiskelija_239;L04-T5
25-09-2020 20:02:13;Opiskelija_240;L04-T5
28-09-2020 21:14:51;Opiskelija_241;L04-T5
22-09-2020 17:25:10;Opiskelija_242;L04-T5
28-09-2020 18:19:05;Opiskelija_243;L04-T5
29-09-2020 02:05:04;Opiskelija_244;L04-T5
27-09-2020 22:11:24;Opiskelija_245;L04-T5
27-09-2020 18:51:16;Opiskelija_246;L04-T5
26-09-2020 11:56:30;Opiskelija_247;L04-T5
27-09-2020 19:20:28;Opiskelija_248;L04-T5
28-09-2020 01:45:39;Opiskelija_249;L04-T5
22-09-2020 17:03:28;Opiskelija_250;L04-T5
29-09-2020 03:49:37;Opiskelija_253;L04-T5
27-09-2020 20:44:15;Opiskelija_254;L04-T5
24-09-2020 13:53:12;Opiskelija_255;L04-T5
28-09-2020 18:54:35;Opiskelija_256;L04-T5
24-09-2020 14:10:17;Opiskelija_257;L04-T5
22-09-2020 22:12:14;Opiskelija_258;L04-T5
22-09-2020 12:47:40;Opiskelija_259;L04-T5
23-09-2020 16:14:54;Opiskelija_260;L04-T5
26-09-2020 14:50:54;Opiskelija_262;L04-T5
23-09-2020 19:15:08;Opiskelija_263;L04-T5
22-09-2020 16:09:54;Opiskelija_264;L04-T5
22-09-2020 14:21:13;Opiskelija_265;L04-T5
22-09-2020 15:01:08;Opiskelija_266;L04-T5
25-09-2020 15:59:43;Opiskelija_267;L04-T5
26-09-2020 14:54:56;Opiskelija_268;L04-T5
23-09-2020 23:52:12;Opiskelija_269;L04-T5
22-09-2020 13:20:21;Opiskelija_270;L04-T5
28-09-2020 17:23:41;Opiskelija_271;L04-T5
24-09-2020 21:15:57;Opiskelija_272;L04-T5
28-09-2020 20:04:14;Opiskelija_274;L04-T5
28-09-2020 16:39:12;Opiskelija_275;L04-T5
22-09-2020 16:07:20;Opiskelija_276;L04-T5
25-09-2020 14:28:46;Opiskelija_277;L04-T5
23-09-2020 11:31:25;Opiskelija_278;L04-T5
24-09-2020 13:55:05;Opiskelija_282;L04-T5
22-09-2020 09:34:58;Opiskelija_283;L04-T5
23-09-2020 12:34:47;Opiskelija_286;L04-T5
27-09-2020 16:16:51;Opiskelija_287;L04-T5
23-09-2020 10:44:10;Opiskelija_288;L04-T5
29-09-2020 05:16:34;Opiskelija_289;L04-T5
28-09-2020 19:33:11;Opiskelija_290;L04-T5
29-09-2020 01:51:17;Opiskelija_291;L04-T5
22-09-2020 12:56:22;Opiskelija_292;L04-T5
28-09-2020 20:51:05;Opiskelija_293;L04-T5
28-09-2020 15:22:24;Opiskelija_294;L04-T5
22-09-2020 17:17:28;Opiskelija_295;L04-T5
24-09-2020 23:16:21;Opiskelija_296;L04-T5
22-09-2020 11:57:03;Opiskelija_297;L04-T5
28-09-2020 23:38:03;Opiskelija_300;L04-T5
28-09-2020 21:34:56;Opiskelija_301;L04-T5
24-09-2020 13:53:49;Opiskelija_302;L04-T5
23-09-2020 12:43:06;Opiskelija_303;L04-T5
22-09-2020 22:36:37;Opiskelija_304;L04-T5
22-09-2020 16:27:39;Opiskelija_305;L04-T5
22-09-2020 16:36:55;Opiskelija_306;L04-T5
23-09-2020 16:11:31;Opiskelija_307;L04-T5
25-09-2020 18:46:27;Opiskelija_308;L04-T5
22-09-2020 16:05:51;Opiskelija_309;L04-T5
23-09-2020 23:22:57;Opiskelija_310;L04-T5
23-09-2020 14:36:57;Opiskelija_311;L04-T5
28-09-2020 21:46:58;Opiskelija_312;L04-T5
27-09-2020 20:32:21;Opiskelija_315;L04-T5
28-09-2020 22:30:40;Opiskelija_316;L04-T5
23-09-2020 14:37:40;Opiskelija_318;L04-T5
26-09-2020 18:41:56;Opiskelija_319;L04-T5
24-09-2020 09:43:48;Opiskelija_320;L04-T5
22-09-2020 15:23:28;Opiskelija_321;L04-T5
28-09-2020 17:56:41;Opiskelija_323;L04-T5
22-09-2020 13:20:53;Opiskelija_324;L04-T5
28-09-2020 22:04:26;Opiskelija_325;L04-T5
22-09-2020 20:30:31;Opiskelija_326;L04-T5
22-09-2020 18:10:12;Opiskelija_327;L04-T5
28-09-2020 15:07:25;Opiskelija_328;L04-T5
23-09-2020 13:00:26;Opiskelija_329;L04-T5
26-09-2020 12:47:05;Opiskelija_330;L04-T5
28-09-2020 17:24:27;Opiskelija_331;L04-T5
22-09-2020 16:05:32;Opiskelija_332;L04-T5
28-09-2020 17:40:48;Opiskelija_334;L04-T5
22-09-2020 15:35:58;Opiskelija_335;L04-T5
28-09-2020 15:02:57;Opiskelija_336;L04-T5
25-09-2020 14:38:52;Opiskelija_337;L04-T5
27-09-2020 13:39:51;Opiskelija_338;L04-T5
23-09-2020 21:55:39;Opiskelija_339;L04-T5
23-09-2020 14:59:36;Opiskelija_340;L04-T5
22-09-2020 17:17:31;Opiskelija_342;L04-T5
25-09-2020 18:48:20;Opiskelija_343;L04-T5
23-09-2020 19:30:51;Opiskelija_344;L04-T5
23-09-2020 15:38:19;Opiskelija_345;L04-T5
27-09-2020 00:15:37;Opiskelija_346;L04-T5
28-09-2020 19:48:29;Opiskelija_347;L04-T5
24-09-2020 02:47:55;Opiskelija_348;L04-T5
22-09-2020 20:15:09;Opiskelija_350;L04-T5
28-09-2020 22:28:34;Opiskelija_351;L04-T5
24-09-2020 00:36:15;Opiskelija_352;L04-T5
25-09-2020 14:16:06;Opiskelija_353;L04-T5
28-09-2020 21:39:06;Opiskelija_355;L04-T5
28-09-2020 12:34:59;Opiskelija_356;L04-T5
22-09-2020 15:40:46;Opiskelija_357;L04-T5
28-09-2020 17:41:01;Opiskelija_358;L04-T5
24-09-2020 13:25:42;Opiskelija_359;L04-T5
27-09-2020 22:52:40;Opiskelija_360;L04-T5
24-09-2020 20:13:14;Opiskelija_362;L04-T5
22-09-2020 14:32:04;Opiskelija_364;L04-T5
24-09-2020 17:18:05;Opiskelija_365;L04-T5
23-09-2020 12:09:35;Opiskelija_366;L04-T5
27-09-2020 17:24:42;Opiskelija_367;L04-T5
24-09-2020 13:59:31;Opiskelija_368;L04-T5
22-09-2020 17:21:45;Opiskelija_369;L04-T5
22-09-2020 15:58:58;Opiskelija_370;L04-T5
23-09-2020 11:21:06;Opiskelija_371;L04-T5
23-09-2020 16:41:03;Opiskelija_372;L04-T5
25-09-2020 14:57:37;Opiskelija_373;L04-T5
23-09-2020 17:33:19;Opiskelija_374;L04-T5
27-09-2020 20:18:11;Opiskelija_377;L04-T5
24-09-2020 14:48:39;Opiskelija_378;L04-T5
23-09-2020 09:31:43;Opiskelija_379;L04-T5
28-09-2020 20:16:42;Opiskelija_380;L04-T5
25-09-2020 20:19:59;Opiskelija_381;L04-T5
22-09-2020 13:20:30;Opiskelija_382;L04-T5
28-09-2020 12:51:26;Opiskelija_383;L04-T5
28-09-2020 12:01:05;Opiskelija_385;L04-T5
25-09-2020 16:21:20;Opiskelija_386;L04-T5
22-09-2020 12:23:31;Opiskelija_387;L04-T5
23-09-2020 18:44:04;Opiskelija_389;L04-T5
25-09-2020 13:16:55;Opiskelija_390;L04-T5
28-09-2020 19:05:02;Opiskelija_392;L04-T5
28-09-2020 22:46:57;Opiskelija_393;L04-T5
25-09-2020 17:50:26;Opiskelija_394;L04-T5
24-09-2020 08:53:04;Opiskelija_395;L04-T5
28-09-2020 21:33:34;Opiskelija_396;L04-T5
24-09-2020 13:38:12;Opiskelija_399;L04-T5
28-09-2020 11:45:57;Opiskelija_400;L04-T5
23-09-2020 16:34:56;Opiskelija_401;L04-T5
22-09-2020 18:08:47;Opiskelija_402;L04-T5
27-09-2020 21:43:07;Opiskelija_403;L04-T5
23-09-2020 11:43:04;Opiskelija_404;L04-T5
24-09-2020 00:37:33;Opiskelija_405;L04-T5
24-09-2020 16:27:50;Opiskelija_407;L04-T5
27-09-2020 15:15:21;Opiskelija_408;L04-T5
26-09-2020 16:03:29;Opiskelija_409;L04-T5
29-09-2020 01:18:51;Opiskelija_410;L04-T5
22-09-2020 06:14:42;Opiskelija_411;L04-T5
28-09-2020 13:30:15;Opiskelija_412;L04-T5
23-09-2020 11:13:21;Opiskelija_413;L04-T5
28-09-2020 23:02:29;Opiskelija_414;L04-T5
23-09-2020 19:26:20;Opiskelija_415;L04-T5
23-09-2020 12:57:33;Opiskelija_416;L04-T5
27-09-2020 22:08:49;Opiskelija_418;L04-T5
23-09-2020 11:39:33;Opiskelija_419;L04-T5
25-09-2020 14:38:41;Opiskelija_420;L04-T5
22-09-2020 17:18:21;Opiskelija_421;L04-T5
29-09-2020 02:26:17;Opiskelija_422;L04-T5
24-09-2020 22:18:51;Opiskelija_423;L04-T5
23-09-2020 14:58:07;Opiskelija_424;L04-T5
27-09-2020 13:53:14;Opiskelija_425;L04-T5
25-09-2020 10:13:28;Opiskelija_429;L04-T5
23-09-2020 20:59:36;Opiskelija_430;L04-T5
28-09-2020 20:43:58;Opiskelija_431;L04-T5
28-09-2020 19:11:54;Opiskelija_433;L04-T5
28-09-2020 22:55:50;Opiskelija_434;L04-T5
23-09-2020 10:37:17;Opiskelija_435;L04-T5
22-09-2020 17:17:15;Opiskelija_436;L04-T5
28-09-2020 14:06:44;Opiskelija_437;L04-T5
29-09-2020 00:55:58;Opiskelija_438;L04-T5
25-09-2020 13:53:13;Opiskelija_439;L04-T5
25-09-2020 22:31:42;Opiskelija_440;L04-T5
28-09-2020 13:55:55;Opiskelija_441;L04-T5
27-09-2020 20:00:41;Opiskelija_443;L04-T5
28-09-2020 19:58:19;Opiskelija_444;L04-T5
29-09-2020 01:53:58;Opiskelija_445;L04-T5
28-09-2020 13:36:53;Opiskelija_448;L04-T5
22-09-2020 15:08:09;Opiskelija_449;L04-T5
23-09-2020 15:49:11;Opiskelija_450;L04-T5
28-09-2020 22:21:31;Opiskelija_451;L04-T5
25-09-2020 12:32:08;Opiskelija_452;L04-T5
22-09-2020 10:16:09;Opiskelija_453;L04-T5
28-09-2020 20:58:36;Opiskelija_454;L04-T5
22-09-2020 17:15:43;Opiskelija_455;L04-T5
22-09-2020 16:25:12;Opiskelija_456;L04-T5
26-09-2020 16:06:48;Opiskelija_458;L04-T5
28-09-2020 21:52:11;Opiskelija_459;L04-T5
27-09-2020 11:31:18;Opiskelija_462;L04-T5
26-09-2020 19:36:16;Opiskelija_463;L04-T5
29-09-2020 00:37:06;Opiskelija_464;L04-T5
23-09-2020 17:02:47;Opiskelija_465;L04-T5
22-09-2020 13:41:42;Opiskelija_466;L04-T5
29-09-2020 02:31:56;Opiskelija_467;L04-T5
28-09-2020 21:27:50;Opiskelija_468;L04-T5
25-09-2020 14:00:00;Opiskelija_469;L04-T5
29-09-2020 00:58:19;Opiskelija_470;L04-T5
22-09-2020 14:38:35;Opiskelija_471;L04-T5
28-09-2020 17:04:03;Opiskelija_472;L04-T5
22-09-2020 19:52:57;Opiskelija_474;L04-T5
27-09-2020 00:04:44;Opiskelija_475;L04-T5
28-09-2020 15:00:18;Opiskelija_476;L04-T5
22-09-2020 17:17:26;Opiskelija_477;L04-T5
27-09-2020 01:32:46;Opiskelija_478;L04-T5
28-09-2020 17:33:12;Opiskelija_481;L04-T5
24-09-2020 06:01:23;Opiskelija_482;L04-T5
29-09-2020 01:50:17;Opiskelija_483;L04-T5
27-09-2020 15:20:57;Opiskelija_484;L04-T5
28-09-2020 20:01:23;Opiskelija_485;L04-T5
28-09-2020 02:12:43;Opiskelija_486;L04-T5
24-09-2020 22:15:42;Opiskelija_487;L04-T5
22-09-2020 12:01:52;Opiskelija_488;L04-T5
23-09-2020 18:19:35;Opiskelija_489;L04-T5
22-09-2020 17:15:44;Opiskelija_490;L04-T5
28-09-2020 16:00:25;Opiskelija_492;L04-T5
26-09-2020 14:29:34;Opiskelija_493;L04-T5
24-09-2020 21:21:27;Opiskelija_494;L04-T5
22-09-2020 22:54:07;Opiskelija_495;L04-T5
23-09-2020 15:42:00;Opiskelija_496;L04-T5
22-09-2020 17:58:51;Opiskelija_497;L04-T5
29-09-2020 02:13:51;Opiskelija_498;L04-T5
24-09-2020 15:05:30;Opiskelija_499;L04-T5
25-09-2020 13:09:18;Opiskelija_500;L04-T5
28-09-2020 19:10:35;Opiskelija_501;L04-T5
22-09-2020 22:17:21;Opiskelija_502;L04-T5
25-09-2020 12:54:11;Opiskelija_503;L04-T5
26-09-2020 20:39:03;Opiskelija_505;L04-T5
27-09-2020 20:19:25;Opiskelija_506;L04-T5
27-09-2020 19:19:17;Opiskelija_507;L04-T5
22-09-2020 13:46:38;Opiskelija_508;L04-T5
27-09-2020 16:08:44;Opiskelija_509;L04-T5
27-09-2020 20:33:37;Opiskelija_510;L04-T5
23-09-2020 13:17:28;Opiskelija_511;L04-T5
27-09-2020 22:45:17;Opiskelija_512;L04-T5
28-09-2020 20:31:42;Opiskelija_514;L04-T5
28-09-2020 09:49:36;Opiskelija_515;L04-T5
24-09-2020 16:48:54;Opiskelija_517;L04-T5
28-09-2020 20:19:42;Opiskelija_518;L04-T5
04-10-2020 18:23:53;Opiskelija_001;L05-T1
05-10-2020 17:43:28;Opiskelija_002;L05-T1
29-09-2020 12:39:16;Opiskelija_003;L05-T1
01-10-2020 18:21:35;Opiskelija_004;L05-T1
29-09-2020 07:39:17;Opiskelija_005;L05-T1
01-10-2020 12:43:08;Opiskelija_007;L05-T1
29-09-2020 09:07:26;Opiskelija_008;L05-T1
04-10-2020 15:28:13;Opiskelija_009;L05-T1
29-09-2020 15:30:16;Opiskelija_010;L05-T1
30-09-2020 16:33:24;Opiskelija_011;L05-T1
02-10-2020 14:04:28;Opiskelija_012;L05-T1
05-10-2020 18:55:20;Opiskelija_013;L05-T1
05-10-2020 14:18:41;Opiskelija_014;L05-T1
05-10-2020 22:48:31;Opiskelija_015;L05-T1
03-10-2020 21:35:07;Opiskelija_016;L05-T1
29-09-2020 10:23:50;Opiskelija_017;L05-T1
29-09-2020 17:53:08;Opiskelija_018;L05-T1
29-09-2020 21:56:05;Opiskelija_019;L05-T1
29-09-2020 20:44:20;Opiskelija_020;L05-T1
05-10-2020 22:02:21;Opiskelija_021;L05-T1
04-10-2020 17:53:51;Opiskelija_022;L05-T1
01-10-2020 15:50:33;Opiskelija_023;L05-T1
01-10-2020 23:58:11;Opiskelija_024;L05-T1
05-10-2020 23:47:42;Opiskelija_025;L05-T1
29-09-2020 12:41:11;Opiskelija_026;L05-T1
06-10-2020 00:44:57;Opiskelija_027;L05-T1
02-10-2020 13:00:54;Opiskelija_030;L05-T1
05-10-2020 01:42:33;Opiskelija_031;L05-T1
06-10-2020 05:51:38;Opiskelija_032;L05-T1
05-10-2020 19:05:26;Opiskelija_033;L05-T1
05-10-2020 14:20:09;Opiskelija_034;L05-T1
03-10-2020 12:46:35;Opiskelija_035;L05-T1
29-09-2020 15:03:46;Opiskelija_036;L05-T1
29-09-2020 20:16:35;Opiskelija_038;L05-T1
01-10-2020 12:26:29;Opiskelija_039;L05-T1
05-10-2020 13:07:26;Opiskelija_040;L05-T1
30-09-2020 16:06:33;Opiskelija_041;L05-T1
29-09-2020 19:50:37;Opiskelija_042;L05-T1
30-09-2020 17:00:01;Opiskelija_043;L05-T1
06-10-2020 01:53:03;Opiskelija_044;L05-T1
29-09-2020 13:54:45;Opiskelija_045;L05-T1
04-10-2020 13:04:45;Opiskelija_046;L05-T1
01-10-2020 17:09:14;Opiskelija_047;L05-T1
06-10-2020 01:23:09;Opiskelija_048;L05-T1
01-10-2020 14:19:29;Opiskelija_049;L05-T1
29-09-2020 17:58:10;Opiskelija_050;L05-T1
05-10-2020 16:35:30;Opiskelija_051;L05-T1
03-10-2020 15:28:42;Opiskelija_052;L05-T1
01-10-2020 16:32:29;Opiskelija_054;L05-T1
03-10-2020 19:02:39;Opiskelija_055;L05-T1
29-09-2020 21:21:07;Opiskelija_056;L05-T1
01-10-2020 23:22:23;Opiskelija_057;L05-T1
04-10-2020 11:04:26;Opiskelija_058;L05-T1
29-09-2020 10:03:48;Opiskelija_059;L05-T1
29-09-2020 14:14:35;Opiskelija_060;L05-T1
02-10-2020 15:11:06;Opiskelija_061;L05-T1
29-09-2020 16:48:54;Opiskelija_062;L05-T1
05-10-2020 14:08:21;Opiskelija_063;L05-T1
29-09-2020 12:37:39;Opiskelija_064;L05-T1
06-10-2020 00:21:37;Opiskelija_065;L05-T1
29-09-2020 14:00:47;Opiskelija_066;L05-T1
30-09-2020 18:03:46;Opiskelija_067;L05-T1
01-10-2020 12:33:20;Opiskelija_068;L05-T1
30-09-2020 15:23:54;Opiskelija_069;L05-T1
03-10-2020 12:00:16;Opiskelija_070;L05-T1
30-09-2020 15:51:14;Opiskelija_071;L05-T1
05-10-2020 16:56:45;Opiskelija_072;L05-T1
30-09-2020 19:08:14;Opiskelija_074;L05-T1
29-09-2020 20:15:50;Opiskelija_075;L05-T1
29-09-2020 19:20:18;Opiskelija_078;L05-T1
05-10-2020 13:06:02;Opiskelija_079;L05-T1
30-09-2020 14:34:15;Opiskelija_080;L05-T1
02-10-2020 18:29:59;Opiskelija_081;L05-T1
05-10-2020 13:39:33;Opiskelija_083;L05-T1
03-10-2020 12:16:23;Opiskelija_084;L05-T1
05-10-2020 17:00:38;Opiskelija_085;L05-T1
30-09-2020 13:40:21;Opiskelija_087;L05-T1
03-10-2020 11:12:05;Opiskelija_088;L05-T1
02-10-2020 10:51:46;Opiskelija_089;L05-T1
05-10-2020 22:53:19;Opiskelija_090;L05-T1
30-09-2020 16:48:36;Opiskelija_091;L05-T1
30-09-2020 12:58:42;Opiskelija_092;L05-T1
05-10-2020 23:49:45;Opiskelija_093;L05-T1
05-10-2020 20:28:53;Opiskelija_094;L05-T1
03-10-2020 15:58:07;Opiskelija_095;L05-T1
03-10-2020 18:00:01;Opiskelija_096;L05-T1
01-10-2020 10:19:18;Opiskelija_098;L05-T1
05-10-2020 17:36:58;Opiskelija_099;L05-T1
29-09-2020 13:39:01;Opiskelija_100;L05-T1
03-10-2020 23:18:43;Opiskelija_103;L05-T1
29-09-2020 14:47:42;Opiskelija_104;L05-T1
02-10-2020 14:36:33;Opiskelija_106;L05-T1
29-09-2020 12:59:04;Opiskelija_107;L05-T1
02-10-2020 18:28:59;Opiskelija_108;L05-T1
01-10-2020 11:12:25;Opiskelija_109;L05-T1
06-10-2020 04:02:18;Opiskelija_110;L05-T1
02-10-2020 14:47:20;Opiskelija_111;L05-T1
05-10-2020 20:52:03;Opiskelija_112;L05-T1
29-09-2020 19:38:15;Opiskelija_113;L05-T1
05-10-2020 20:39:07;Opiskelija_115;L05-T1
03-10-2020 15:02:25;Opiskelija_116;L05-T1
05-10-2020 13:09:54;Opiskelija_117;L05-T1
29-09-2020 21:07:23;Opiskelija_118;L05-T1
01-10-2020 13:25:53;Opiskelija_119;L05-T1
30-09-2020 14:19:17;Opiskelija_120;L05-T1
02-10-2020 13:46:43;Opiskelija_121;L05-T1
29-09-2020 12:44:30;Opiskelija_122;L05-T1
06-10-2020 01:17:15;Opiskelija_123;L05-T1
04-10-2020 01:19:55;Opiskelija_125;L05-T1
30-09-2020 18:55:18;Opiskelija_126;L05-T1
06-10-2020 00:00:04;Opiskelija_128;L05-T1
02-10-2020 20:38:04;Opiskelija_129;L05-T1
05-10-2020 11:08:32;Opiskelija_130;L05-T1
04-10-2020 23:57:01;Opiskelija_131;L05-T1
29-09-2020 16:09:00;Opiskelija_132;L05-T1
05-10-2020 19:24:15;Opiskelija_133;L05-T1
04-10-2020 17:32:46;Opiskelija_134;L05-T1
05-10-2020 16:52:31;Opiskelija_135;L05-T1
29-09-2020 09:39:04;Opiskelija_136;L05-T1
29-09-2020 11:17:34;Opiskelija_137;L05-T1
05-10-2020 21:30:14;Opiskelija_138;L05-T1
29-09-2020 14:14:00;Opiskelija_141;L05-T1
06-10-2020 01:46:08;Opiskelija_142;L05-T1
30-09-2020 16:47:17;Opiskelija_143;L05-T1
05-10-2020 09:13:50;Opiskelija_144;L05-T1
05-10-2020 13:38:32;Opiskelija_145;L05-T1
29-09-2020 16:37:39;Opiskelija_146;L05-T1
29-09-2020 20:16:27;Opiskelija_147;L05-T1
03-10-2020 12:28:00;Opiskelija_149;L05-T1
29-09-2020 12:06:42;Opiskelija_150;L05-T1
29-09-2020 16:33:33;Opiskelija_151;L05-T1
29-09-2020 14:52:48;Opiskelija_153;L05-T1
29-09-2020 14:47:39;Opiskelija_155;L05-T1
03-10-2020 13:23:05;Opiskelija_156;L05-T1
29-09-2020 12:07:42;Opiskelija_157;L05-T1
29-09-2020 19:22:27;Opiskelija_158;L05-T1
29-09-2020 13:43:16;Opiskelija_159;L05-T1
05-10-2020 17:57:44;Opiskelija_160;L05-T1
05-10-2020 17:42:21;Opiskelija_161;L05-T1
29-09-2020 09:57:28;Opiskelija_162;L05-T1
30-09-2020 12:27:41;Opiskelija_163;L05-T1
01-10-2020 12:52:51;Opiskelija_164;L05-T1
30-09-2020 15:03:20;Opiskelija_165;L05-T1
30-09-2020 13:17:06;Opiskelija_166;L05-T1
02-10-2020 17:02:47;Opiskelija_167;L05-T1
30-09-2020 14:34:56;Opiskelija_169;L05-T1
29-09-2020 16:46:32;Opiskelija_170;L05-T1
06-10-2020 00:00:11;Opiskelija_171;L05-T1
01-10-2020 14:40:50;Opiskelija_172;L05-T1
30-09-2020 14:04:20;Opiskelija_173;L05-T1
29-09-2020 21:36:38;Opiskelija_174;L05-T1
30-09-2020 10:42:54;Opiskelija_175;L05-T1
29-09-2020 10:38:43;Opiskelija_176;L05-T1
04-10-2020 17:37:29;Opiskelija_177;L05-T1
04-10-2020 17:39:20;Opiskelija_178;L05-T1
29-09-2020 16:18:14;Opiskelija_179;L05-T1
29-09-2020 15:25:48;Opiskelija_180;L05-T1
05-10-2020 17:14:06;Opiskelija_181;L05-T1
04-10-2020 21:57:09;Opiskelija_182;L05-T1
29-09-2020 13:05:12;Opiskelija_183;L05-T1
05-10-2020 21:12:11;Opiskelija_184;L05-T1
29-09-2020 21:25:31;Opiskelija_185;L05-T1
02-10-2020 14:48:47;Opiskelija_186;L05-T1
29-09-2020 08:24:16;Opiskelija_187;L05-T1
29-09-2020 13:15:36;Opiskelija_188;L05-T1
01-10-2020 17:28:43;Opiskelija_189;L05-T1
30-09-2020 20:29:42;Opiskelija_190;L05-T1
05-10-2020 16:32:33;Opiskelija_191;L05-T1
05-10-2020 20:23:33;Opiskelija_193;L05-T1
29-09-2020 15:59:00;Opiskelija_194;L05-T1
02-10-2020 15:19:24;Opiskelija_195;L05-T1
05-10-2020 20:24:51;Opiskelija_196;L05-T1
29-09-2020 22:36:24;Opiskelija_199;L05-T1
02-10-2020 12:56:19;Opiskelija_200;L05-T1
29-09-2020 13:35:25;Opiskelija_201;L05-T1
01-10-2020 21:38:55;Opiskelija_202;L05-T1
30-09-2020 13:53:45;Opiskelija_203;L05-T1
29-09-2020 20:55:14;Opiskelija_204;L05-T1
05-10-2020 21:50:24;Opiskelija_205;L05-T1
30-09-2020 14:11:15;Opiskelija_206;L05-T1
05-10-2020 15:50:51;Opiskelija_207;L05-T1
30-09-2020 12:00:13;Opiskelija_208;L05-T1
03-10-2020 19:04:55;Opiskelija_209;L05-T1
05-10-2020 18:01:41;Opiskelija_210;L05-T1
05-10-2020 12:27:47;Opiskelija_212;L05-T1
05-10-2020 17:00:34;Opiskelija_213;L05-T1
02-10-2020 18:23:53;Opiskelija_214;L05-T1
29-09-2020 13:32:56;Opiskelija_215;L05-T1
03-10-2020 22:27:38;Opiskelija_216;L05-T1
02-10-2020 12:28:06;Opiskelija_217;L05-T1
30-09-2020 16:41:56;Opiskelija_218;L05-T1
29-09-2020 12:37:51;Opiskelija_219;L05-T1
05-10-2020 18:12:53;Opiskelija_220;L05-T1
30-09-2020 18:04:49;Opiskelija_221;L05-T1
05-10-2020 11:25:31;Opiskelija_223;L05-T1
01-10-2020 15:14:47;Opiskelija_224;L05-T1
29-09-2020 10:50:35;Opiskelija_225;L05-T1
05-10-2020 21:05:15;Opiskelija_226;L05-T1
05-10-2020 16:13:08;Opiskelija_227;L05-T1
29-09-2020 17:47:16;Opiskelija_228;L05-T1
05-10-2020 15:38:35;Opiskelija_229;L05-T1
05-10-2020 15:54:19;Opiskelija_230;L05-T1
29-09-2020 16:37:25;Opiskelija_231;L05-T1
29-09-2020 13:11:41;Opiskelija_232;L05-T1
05-10-2020 14:07:48;Opiskelija_233;L05-T1
02-10-2020 19:20:21;Opiskelija_234;L05-T1
30-09-2020 12:00:51;Opiskelija_235;L05-T1
30-09-2020 18:37:17;Opiskelija_237;L05-T1
05-10-2020 19:03:16;Opiskelija_238;L05-T1
29-09-2020 18:55:08;Opiskelija_239;L05-T1
01-10-2020 08:57:21;Opiskelija_240;L05-T1
03-10-2020 19:33:55;Opiskelija_241;L05-T1
29-09-2020 16:07:32;Opiskelija_242;L05-T1
04-10-2020 14:05:40;Opiskelija_243;L05-T1
29-09-2020 13:03:53;Opiskelija_244;L05-T1
01-10-2020 12:02:13;Opiskelija_245;L05-T1
29-09-2020 19:14:14;Opiskelija_246;L05-T1
30-09-2020 15:53:15;Opiskelija_247;L05-T1
30-09-2020 22:05:23;Opiskelija_248;L05-T1
03-10-2020 14:22:50;Opiskelija_249;L05-T1
29-09-2020 13:47:08;Opiskelija_250;L05-T1
02-10-2020 11:51:29;Opiskelija_251;L05-T1
05-10-2020 23:51:52;Opiskelija_253;L05-T1
02-10-2020 11:28:50;Opiskelija_254;L05-T1
30-09-2020 17:29:13;Opiskelija_255;L05-T1
01-10-2020 12:14:31;Opiskelija_256;L05-T1
04-10-2020 16:10:29;Opiskelija_257;L05-T1
29-09-2020 18:13:18;Opiskelija_258;L05-T1
29-09-2020 18:50:25;Opiskelija_259;L05-T1
30-09-2020 13:35:03;Opiskelija_260;L05-T1
29-09-2020 16:42:02;Opiskelija_262;L05-T1
29-09-2020 10:55:08;Opiskelija_263;L05-T1
05-10-2020 23:27:08;Opiskelija_264;L05-T1
29-09-2020 10:35:30;Opiskelija_265;L05-T1
29-09-2020 17:47:55;Opiskelija_266;L05-T1
02-10-2020 17:23:23;Opiskelija_267;L05-T1
30-09-2020 13:11:07;Opiskelija_268;L05-T1
04-10-2020 17:50:28;Opiskelija_269;L05-T1
29-09-2020 10:05:50;Opiskelija_270;L05-T1
04-10-2020 13:25:27;Opiskelija_272;L05-T1
05-10-2020 18:40:58;Opiskelija_274;L05-T1
04-10-2020 13:21:02;Opiskelija_275;L05-T1
29-09-2020 13:21:21;Opiskelija_276;L05-T1
30-09-2020 12:11:32;Opiskelija_277;L05-T1
29-09-2020 10:00:03;Opiskelija_278;L05-T1
05-10-2020 22:14:04;Opiskelija_279;L05-T1
05-10-2020 21:29:18;Opiskelija_280;L05-T1
01-10-2020 17:10:37;Opiskelija_281;L05-T1
02-10-2020 14:25:19;Opiskelija_282;L05-T1
29-09-2020 10:04:57;Opiskelija_283;L05-T1
05-10-2020 14:35:10;Opiskelija_284;L05-T1
05-10-2020 13:04:38;Opiskelija_285;L05-T1
29-09-2020 19:57:30;Opiskelija_286;L05-T1
29-09-2020 14:00:25;Opiskelija_287;L05-T1
30-09-2020 11:35:26;Opiskelija_288;L05-T1
06-10-2020 01:19:35;Opiskelija_289;L05-T1
04-10-2020 21:05:01;Opiskelija_290;L05-T1
06-10-2020 02:47:42;Opiskelija_291;L05-T1
29-09-2020 12:27:07;Opiskelija_292;L05-T1
